YEAR,REGION,GENDER,AGE_GROUP,STUDENT_COUNT,POPULATION,STUDENTS_PER_100K
2025,Bourgogne-Franche-Comté,F,20-24 ans,,69717,
2025,Bourgogne-Franche-Comté,F,25-29 ans,1,69372,1.400
2025,Bourgogne-Franche-Comté,F,30-34 ans,2,73041,2.700
2025,Bourgogne-Franche-Comté,F,35-39 ans,2,82046,2.400
2025,Bourgogne-Franche-Comté,F,40-44 ans,,84835,
2025,Bourgogne-Franche-Comté,F,45-49 ans,1,80679,1.200
2025,Bourgogne-Franche-Comté,F,50-54 ans,,93315,
2025,Bourgogne-Franche-Comté,F,55-59 ans,,94606,
2025,Bourgogne-Franche-Comté,F,60 ans ou plus,,485529,
2025,Bourgogne-Franche-Comté,M,20-24 ans,4,78498,5.100
2025,Bourgogne-Franche-Comté,M,25-29 ans,2,73734,2.700
2025,Bourgogne-Franche-Comté,M,30-34 ans,4,74506,5.400
2025,Bourgogne-Franche-Comté,M,35-39 ans,1,79640,1.300
2025,Bourgogne-Franche-Comté,M,40-44 ans,,84049,
2025,Bourgogne-Franche-Comté,M,45-49 ans,1,79969,1.300
2025,Bourgogne-Franche-Comté,M,50-54 ans,,91657,
2025,Bourgogne-Franche-Comté,M,55-59 ans,1,93347,1.100
2025,Bourgogne-Franche-Comté,M,60 ans ou plus,,397082,
2025,Bourgogne-Franche-Comté,Total,20-24 ans,4,148215,2.700
2025,Bourgogne-Franche-Comté,Total,25-29 ans,3,143106,2.100
2025,Bourgogne-Franche-Comté,Total,30-34 ans,6,147547,4.100
2025,Bourgogne-Franche-Comté,Total,35-39 ans,3,161686,1.900
2025,Bourgogne-Franche-Comté,Total,40-44 ans,,168884,
2025,Bourgogne-Franche-Comté,Total,45-49 ans,2,160648,1.200
2025,Bourgogne-Franche-Comté,Total,50-54 ans,,184972,
2025,Bourgogne-Franche-Comté,Total,55-59 ans,1,187953,0.500
2025,Bourgogne-Franche-Comté,Total,60 ans ou plus,,882611,
2025,Bretagne,F,20-24 ans,,89553,
2025,Bretagne,F,25-29 ans,,86667,
2025,Bretagne,F,30-34 ans,4,92821,4.300
2025,Bretagne,F,35-39 ans,,102090,
2025,Bretagne,F,40-44 ans,1,107887,0.900
2025,Bretagne,F,45-49 ans,3,102788,2.900
2025,Bretagne,F,50-54 ans,,116664,
2025,Bretagne,F,55-59 ans,,115175,
2025,Bretagne,F,60 ans ou plus,1,597567,0.200
2025,Bretagne,M,20-24 ans,3,97837,3.100
2025,Bretagne,M,25-29 ans,3,91559,3.300
2025,Bretagne,M,30-34 ans,4,93638,4.300
2025,Bretagne,M,35-39 ans,4,100783,4.000
2025,Bretagne,M,40-44 ans,4,105656,3.800
2025,Bretagne,M,45-49 ans,,102495,
2025,Bretagne,M,50-54 ans,1,117257,0.900
2025,Bretagne,M,55-59 ans,1,111552,0.900
2025,Bretagne,M,60 ans ou plus,,481196,
2025,Bretagne,Non renseigne,60 ans ou plus,1,1078763,0.100
2025,Bretagne,Total,20-24 ans,3,187390,1.600
2025,Bretagne,Total,25-29 ans,3,178226,1.700
2025,Bretagne,Total,30-34 ans,8,186459,4.300
2025,Bretagne,Total,35-39 ans,4,202873,2.000
2025,Bretagne,Total,40-44 ans,5,213543,2.300
2025,Bretagne,Total,45-49 ans,3,205283,1.500
2025,Bretagne,Total,50-54 ans,1,233921,0.400
2025,Bretagne,Total,55-59 ans,1,226727,0.400
2025,Bretagne,Total,60 ans ou plus,2,1078763,0.200
2025,Centre-Val de Loire,F,20-24 ans,,63918,
2025,Centre-Val de Loire,F,25-29 ans,3,65000,4.600
2025,Centre-Val de Loire,F,30-34 ans,3,69792,4.300
2025,Centre-Val de Loire,F,35-39 ans,1,77328,1.300
2025,Centre-Val de Loire,F,40-44 ans,2,79739,2.500
2025,Centre-Val de Loire,F,45-49 ans,2,75728,2.600
2025,Centre-Val de Loire,F,50-54 ans,1,87594,1.100
2025,Centre-Val de Loire,F,55-59 ans,,87508,
2025,Centre-Val de Loire,F,60 ans ou plus,,437459,
2025,Centre-Val de Loire,M,20-24 ans,,69952,
2025,Centre-Val de Loire,M,25-29 ans,6,66381,9.000
2025,Centre-Val de Loire,M,30-34 ans,2,68087,2.900
2025,Centre-Val de Loire,M,35-39 ans,7,73969,9.500
2025,Centre-Val de Loire,M,40-44 ans,3,76229,3.900
2025,Centre-Val de Loire,M,45-49 ans,2,73979,2.700
2025,Centre-Val de Loire,M,50-54 ans,1,85331,1.200
2025,Centre-Val de Loire,M,55-59 ans,,84268,
2025,Centre-Val de Loire,M,60 ans ou plus,2,355150,0.600
2025,Centre-Val de Loire,Total,20-24 ans,,133870,
2025,Centre-Val de Loire,Total,25-29 ans,9,131381,6.900
2025,Centre-Val de Loire,Total,30-34 ans,5,137879,3.600
2025,Centre-Val de Loire,Total,35-39 ans,8,151297,5.300
2025,Centre-Val de Loire,Total,40-44 ans,5,155968,3.200
2025,Centre-Val de Loire,Total,45-49 ans,4,149707,2.700
2025,Centre-Val de Loire,Total,50-54 ans,2,172925,1.200
2025,Centre-Val de Loire,Total,55-59 ans,,171776,
2025,Centre-Val de Loire,Total,60 ans ou plus,2,792609,0.300
2025,Corse,F,20-24 ans,,8457,
2025,Corse,F,25-29 ans,,8846,
2025,Corse,F,30-34 ans,,10633,
2025,Corse,F,35-39 ans,,11694,
2025,Corse,F,40-44 ans,,12598,
2025,Corse,F,45-49 ans,,11706,
2025,Corse,F,50-54 ans,,12442,
2025,Corse,F,55-59 ans,,12280,
2025,Corse,F,60 ans ou plus,,62269,
2025,Corse,M,20-24 ans,,8377,
2025,Corse,M,25-29 ans,,8383,
2025,Corse,M,30-34 ans,,10101,
2025,Corse,M,35-39 ans,,10998,
2025,Corse,M,40-44 ans,,11769,
2025,Corse,M,45-49 ans,,11149,
2025,Corse,M,50-54 ans,,12118,
2025,Corse,M,55-59 ans,,12077,
2025,Corse,M,60 ans ou plus,,53186,
2025,Corse,Total,20-24 ans,,16834,
2025,Corse,Total,25-29 ans,,17229,
2025,Corse,Total,30-34 ans,,20734,
2025,Corse,Total,35-39 ans,,22692,
2025,Corse,Total,40-44 ans,,24367,
2025,Corse,Total,45-49 ans,,22855,
2025,Corse,Total,50-54 ans,,24560,
2025,Corse,Total,55-59 ans,,24357,
2025,Corse,Total,60 ans ou plus,,115455,
2025,DROM,F,20-24 ans,,64498,
2025,DROM,F,25-29 ans,,64511,
2025,DROM,F,30-34 ans,1,74085,1.300
2025,DROM,F,35-39 ans,,76270,
2025,DROM,F,40-44 ans,1,75044,1.300
2025,DROM,F,45-49 ans,1,69912,1.400
2025,DROM,F,50-54 ans,,75277,
2025,DROM,F,55-59 ans,,77418,
2025,DROM,F,60 ans ou plus,,269975,
2025,DROM,M,20-24 ans,,58887,
2025,DROM,M,25-29 ans,2,51544,3.900
2025,DROM,M,30-34 ans,3,56399,5.300
2025,DROM,M,35-39 ans,2,59506,3.400
2025,DROM,M,40-44 ans,3,59234,5.100
2025,DROM,M,45-49 ans,,59182,
2025,DROM,M,50-54 ans,,65339,
2025,DROM,M,55-59 ans,,70273,
2025,DROM,M,60 ans ou plus,1,226474,0.400
2025,DROM,Non renseigne,25-29 ans,1,116055,0.900
2025,DROM,Non renseigne,35-39 ans,1,135776,0.700
2025,DROM,Total,20-24 ans,,123385,
2025,DROM,Total,25-29 ans,3,116055,2.600
2025,DROM,Total,30-34 ans,4,130484,3.100
2025,DROM,Total,35-39 ans,3,135776,2.200
2025,DROM,Total,40-44 ans,4,134278,3.000
2025,DROM,Total,45-49 ans,1,129094,0.800
2025,DROM,Total,50-54 ans,,140616,
2025,DROM,Total,55-59 ans,,147691,
2025,DROM,Total,60 ans ou plus,1,496449,0.200
2025,Grand Est,F,20-24 ans,,152953,
2025,Grand Est,F,25-29 ans,2,151291,1.300
2025,Grand Est,F,30-34 ans,4,161238,2.500
2025,Grand Est,F,35-39 ans,4,176033,2.300
2025,Grand Est,F,40-44 ans,1,178994,0.600
2025,Grand Est,F,45-49 ans,,164660,
2025,Grand Est,F,50-54 ans,1,185202,0.500
2025,Grand Est,F,55-59 ans,1,187497,0.500
2025,Grand Est,F,60 ans ou plus,,885198,
2025,Grand Est,M,20-24 ans,3,165443,1.800
2025,Grand Est,M,25-29 ans,7,158544,4.400
2025,Grand Est,M,30-34 ans,6,161770,3.700
2025,Grand Est,M,35-39 ans,10,171373,5.800
2025,Grand Est,M,40-44 ans,2,174132,1.100
2025,Grand Est,M,45-49 ans,2,164164,1.200
2025,Grand Est,M,50-54 ans,3,181982,1.600
2025,Grand Est,M,55-59 ans,1,182488,0.500
2025,Grand Est,M,60 ans ou plus,,722908,
2025,Grand Est,Non renseigne,20-24 ans,1,318396,0.300
2025,Grand Est,Non renseigne,30-34 ans,1,323008,0.300
2025,Grand Est,Non renseigne,35-39 ans,1,347406,0.300
2025,Grand Est,Non renseigne,45-49 ans,1,328824,0.300
2025,Grand Est,Non renseigne,50-54 ans,2,367184,0.500
2025,Grand Est,Non renseigne,55-59 ans,1,369985,0.300
2025,Grand Est,Total,20-24 ans,4,318396,1.300
2025,Grand Est,Total,25-29 ans,9,309835,2.900
2025,Grand Est,Total,30-34 ans,11,323008,3.400
2025,Grand Est,Total,35-39 ans,15,347406,4.300
2025,Grand Est,Total,40-44 ans,3,353126,0.800
2025,Grand Est,Total,45-49 ans,3,328824,0.900
2025,Grand Est,Total,50-54 ans,6,367184,1.600
2025,Grand Est,Total,55-59 ans,3,369985,0.800
2025,Grand Est,Total,60 ans ou plus,,1608106,
2025,Hauts-de-France,F,20-24 ans,1,180304,0.600
2025,Hauts-de-France,F,25-29 ans,2,170004,1.200
2025,Hauts-de-France,F,30-34 ans,2,175804,1.100
2025,Hauts-de-France,F,35-39 ans,1,193135,0.500
2025,Hauts-de-France,F,40-44 ans,2,195192,1.000
2025,Hauts-de-France,F,45-49 ans,,181398,
2025,Hauts-de-France,F,50-54 ans,,196962,
2025,Hauts-de-France,F,55-59 ans,2,189025,1.100
2025,Hauts-de-France,F,60 ans ou plus,,881251,
2025,Hauts-de-France,M,20-24 ans,3,186607,1.600
2025,Hauts-de-France,M,25-29 ans,11,168759,6.500
2025,Hauts-de-France,M,30-34 ans,12,171899,7.000
2025,Hauts-de-France,M,35-39 ans,10,187990,5.300
2025,Hauts-de-France,M,40-44 ans,4,190945,2.100
2025,Hauts-de-France,M,45-49 ans,4,177828,2.200
2025,Hauts-de-France,M,50-54 ans,2,195138,1.000
2025,Hauts-de-France,M,55-59 ans,,183544,
2025,Hauts-de-France,M,60 ans ou plus,,689429,
2025,Hauts-de-France,Non renseigne,30-34 ans,3,347703,0.900
2025,Hauts-de-France,Non renseigne,50-54 ans,1,392100,0.300
2025,Hauts-de-France,Total,20-24 ans,4,366911,1.100
2025,Hauts-de-France,Total,25-29 ans,13,338763,3.800
2025,Hauts-de-France,Total,30-34 ans,17,347703,4.900
2025,Hauts-de-France,Total,35-39 ans,11,381125,2.900
2025,Hauts-de-France,Total,40-44 ans,6,386137,1.600
2025,Hauts-de-France,Total,45-49 ans,4,359226,1.100
2025,Hauts-de-France,Total,50-54 ans,3,392100,0.800
2025,Hauts-de-France,Total,55-59 ans,2,372569,0.500
2025,Hauts-de-France,Total,60 ans ou plus,,1570680,
2025,Normandie,F,20-24 ans,,88416,
2025,Normandie,F,25-29 ans,,86690,
2025,Normandie,F,30-34 ans,,91958,
2025,Normandie,F,35-39 ans,,101139,
2025,Normandie,F,40-44 ans,,104630,
2025,Normandie,F,45-49 ans,,96361,
2025,Normandie,F,50-54 ans,2,109319,1.800
2025,Normandie,F,55-59 ans,1,110493,0.900
2025,Normandie,F,60 ans ou plus,,563376,
2025,Normandie,M,20-24 ans,,95762,
2025,Normandie,M,25-29 ans,2,88363,2.300
2025,Normandie,M,30-34 ans,4,92033,4.300
2025,Normandie,M,35-39 ans,2,99446,2.000
2025,Normandie,M,40-44 ans,6,100495,6.000
2025,Normandie,M,45-49 ans,,94461,
2025,Normandie,M,50-54 ans,2,107029,1.900
2025,Normandie,M,55-59 ans,,105580,
2025,Normandie,M,60 ans ou plus,,446846,
2025,Normandie,Non renseigne,30-34 ans,1,183991,0.500
2025,Normandie,Non renseigne,35-39 ans,1,200585,0.500
2025,Normandie,Non renseigne,45-49 ans,1,190822,0.500
2025,Normandie,Total,20-24 ans,,184178,
2025,Normandie,Total,25-29 ans,2,175053,1.100
2025,Normandie,Total,30-34 ans,5,183991,2.700
2025,Normandie,Total,35-39 ans,3,200585,1.500
2025,Normandie,Total,40-44 ans,6,205125,2.900
2025,Normandie,Total,45-49 ans,1,190822,0.500
2025,Normandie,Total,50-54 ans,4,216348,1.800
2025,Normandie,Total,55-59 ans,1,216073,0.500
2025,Normandie,Total,60 ans ou plus,,1010222,
2025,Nouvelle-Aquitaine,F,20-24 ans,,154879,
2025,Nouvelle-Aquitaine,F,25-29 ans,,153330,
2025,Nouvelle-Aquitaine,F,30-34 ans,5,167873,3.000
2025,Nouvelle-Aquitaine,F,35-39 ans,2,184929,1.100
2025,Nouvelle-Aquitaine,F,40-44 ans,4,194897,2.100
2025,Nouvelle-Aquitaine,F,45-49 ans,,187375,
2025,Nouvelle-Aquitaine,F,50-54 ans,2,213480,0.900
2025,Nouvelle-Aquitaine,F,55-59 ans,1,212230,0.500
2025,Nouvelle-Aquitaine,F,60 ans ou plus,,1111750,
2025,Nouvelle-Aquitaine,M,20-24 ans,6,167548,3.600
2025,Nouvelle-Aquitaine,M,25-29 ans,6,156062,3.800
2025,Nouvelle-Aquitaine,M,30-34 ans,7,164152,4.300
2025,Nouvelle-Aquitaine,M,35-39 ans,5,178959,2.800
2025,Nouvelle-Aquitaine,M,40-44 ans,1,186005,0.500
2025,Nouvelle-Aquitaine,M,45-49 ans,3,180710,1.700
2025,Nouvelle-Aquitaine,M,50-54 ans,1,205818,0.500
2025,Nouvelle-Aquitaine,M,55-59 ans,3,201904,1.500
2025,Nouvelle-Aquitaine,M,60 ans ou plus,,895959,
2025,Nouvelle-Aquitaine,Non renseigne,25-29 ans,2,309392,0.600
2025,Nouvelle-Aquitaine,Non renseigne,35-39 ans,1,363888,0.300
2025,Nouvelle-Aquitaine,Non renseigne,45-49 ans,1,368085,0.300
2025,Nouvelle-Aquitaine,Non renseigne,60 ans ou plus,1,2007709,0.000
2025,Nouvelle-Aquitaine,Total,20-24 ans,6,322427,1.900
2025,Nouvelle-Aquitaine,Total,25-29 ans,8,309392,2.600
2025,Nouvelle-Aquitaine,Total,30-34 ans,12,332025,3.600
2025,Nouvelle-Aquitaine,Total,35-39 ans,8,363888,2.200
2025,Nouvelle-Aquitaine,Total,40-44 ans,5,380902,1.300
2025,Nouvelle-Aquitaine,Total,45-49 ans,4,368085,1.100
2025,Nouvelle-Aquitaine,Total,50-54 ans,3,419298,0.700
2025,Nouvelle-Aquitaine,Total,55-59 ans,4,414134,1.000
2025,Nouvelle-Aquitaine,Total,60 ans ou plus,1,2007709,0.000
2025,Occitanie,F,20-24 ans,1,169997,0.600
2025,Occitanie,F,25-29 ans,6,164543,3.600
2025,Occitanie,F,30-34 ans,4,176222,2.300
2025,Occitanie,F,35-39 ans,3,188441,1.600
2025,Occitanie,F,40-44 ans,2,196937,1.000
2025,Occitanie,F,45-49 ans,3,187634,1.600
2025,Occitanie,F,50-54 ans,2,207751,1.000
2025,Occitanie,F,55-59 ans,,208733,
2025,Occitanie,F,60 ans ou plus,,1049847,
2025,Occitanie,M,20-24 ans,6,179965,3.300
2025,Occitanie,M,25-29 ans,12,167524,7.200
2025,Occitanie,M,30-34 ans,7,171837,4.100
2025,Occitanie,M,35-39 ans,9,180495,5.000
2025,Occitanie,M,40-44 ans,2,185901,1.100
2025,Occitanie,M,45-49 ans,5,180443,2.800
2025,Occitanie,M,50-54 ans,1,199338,0.500
2025,Occitanie,M,55-59 ans,4,197637,2.000
2025,Occitanie,M,60 ans ou plus,,857509,
2025,Occitanie,Non renseigne,30-34 ans,1,348059,0.300
2025,Occitanie,Non renseigne,45-49 ans,1,368077,0.300
2025,Occitanie,Total,20-24 ans,7,349962,2.000
2025,Occitanie,Total,25-29 ans,18,332067,5.400
2025,Occitanie,Total,30-34 ans,12,348059,3.400
2025,Occitanie,Total,35-39 ans,12,368936,3.300
2025,Occitanie,Total,40-44 ans,4,382838,1.000
2025,Occitanie,Total,45-49 ans,9,368077,2.400
2025,Occitanie,Total,50-54 ans,3,407089,0.700
2025,Occitanie,Total,55-59 ans,4,406370,1.000
2025,Occitanie,Total,60 ans ou plus,,1907356,
2025,Pays de la Loire,F,20-24 ans,,107660,
2025,Pays de la Loire,F,25-29 ans,1,104230,1.000
2025,Pays de la Loire,F,30-34 ans,2,110380,1.800
2025,Pays de la Loire,F,35-39 ans,1,120736,0.800
2025,Pays de la Loire,F,40-44 ans,,126789,
2025,Pays de la Loire,F,45-49 ans,3,119576,2.500
2025,Pays de la Loire,F,50-54 ans,,129924,
2025,Pays de la Loire,F,55-59 ans,2,123710,1.600
2025,Pays de la Loire,F,60 ans ou plus,,622140,
2025,Pays de la Loire,M,20-24 ans,1,117003,0.900
2025,Pays de la Loire,M,25-29 ans,3,108301,2.800
2025,Pays de la Loire,M,30-34 ans,4,111252,3.600
2025,Pays de la Loire,M,35-39 ans,3,118768,2.500
2025,Pays de la Loire,M,40-44 ans,3,123539,2.400
2025,Pays de la Loire,M,45-49 ans,3,120204,2.500
2025,Pays de la Loire,M,50-54 ans,1,130757,0.800
2025,Pays de la Loire,M,55-59 ans,,121539,
2025,Pays de la Loire,M,60 ans ou plus,,503053,
2025,Pays de la Loire,Non renseigne,30-34 ans,1,221632,0.500
2025,Pays de la Loire,Total,20-24 ans,1,224663,0.400
2025,Pays de la Loire,Total,25-29 ans,4,212531,1.900
2025,Pays de la Loire,Total,30-34 ans,7,221632,3.200
2025,Pays de la Loire,Total,35-39 ans,4,239504,1.700
2025,Pays de la Loire,Total,40-44 ans,3,250328,1.200
2025,Pays de la Loire,Total,45-49 ans,6,239780,2.500
2025,Pays de la Loire,Total,50-54 ans,1,260681,0.400
2025,Pays de la Loire,Total,55-59 ans,2,245249,0.800
2025,Pays de la Loire,Total,60 ans ou plus,,1125193,
2025,Provence-Alpes-Côte d'Azur,F,20-24 ans,2,132017,1.500
2025,Provence-Alpes-Côte d'Azur,F,25-29 ans,3,137745,2.200
2025,Provence-Alpes-Côte d'Azur,F,30-34 ans,9,150811,6.000
2025,Provence-Alpes-Côte d'Azur,F,35-39 ans,2,165497,1.200
2025,Provence-Alpes-Côte d'Azur,F,40-44 ans,5,168724,3.000
2025,Provence-Alpes-Côte d'Azur,F,45-49 ans,2,159828,1.300
2025,Provence-Alpes-Côte d'Azur,F,50-54 ans,2,175563,1.100
2025,Provence-Alpes-Côte d'Azur,F,55-59 ans,1,181916,0.500
2025,Provence-Alpes-Côte d'Azur,F,60 ans ou plus,,920335,
2025,Provence-Alpes-Côte d'Azur,M,20-24 ans,4,138637,2.900
2025,Provence-Alpes-Côte d'Azur,M,25-29 ans,10,136368,7.300
2025,Provence-Alpes-Côte d'Azur,M,30-34 ans,14,141704,9.900
2025,Provence-Alpes-Côte d'Azur,M,35-39 ans,11,153608,7.200
2025,Provence-Alpes-Côte d'Azur,M,40-44 ans,5,157493,3.200
2025,Provence-Alpes-Côte d'Azur,M,45-49 ans,5,152654,3.300
2025,Provence-Alpes-Côte d'Azur,M,50-54 ans,3,167592,1.800
2025,Provence-Alpes-Côte d'Azur,M,55-59 ans,1,167189,0.600
2025,Provence-Alpes-Côte d'Azur,M,60 ans ou plus,,724189,
2025,Provence-Alpes-Côte d'Azur,Non renseigne,25-29 ans,1,274113,0.400
2025,Provence-Alpes-Côte d'Azur,Non renseigne,35-39 ans,2,319105,0.600
2025,Provence-Alpes-Côte d'Azur,Non renseigne,45-49 ans,1,312482,0.300
2025,Provence-Alpes-Côte d'Azur,Total,20-24 ans,6,270654,2.200
2025,Provence-Alpes-Côte d'Azur,Total,25-29 ans,14,274113,5.100
2025,Provence-Alpes-Côte d'Azur,Total,30-34 ans,23,292515,7.900
2025,Provence-Alpes-Côte d'Azur,Total,35-39 ans,15,319105,4.700
2025,Provence-Alpes-Côte d'Azur,Total,40-44 ans,10,326217,3.100
2025,Provence-Alpes-Côte d'Azur,Total,45-49 ans,8,312482,2.600
2025,Provence-Alpes-Côte d'Azur,Total,50-54 ans,5,343155,1.500
2025,Provence-Alpes-Côte d'Azur,Total,55-59 ans,2,349105,0.600
2025,Provence-Alpes-Côte d'Azur,Total,60 ans ou plus,,1644524,
2025,Île-de-France,F,20-24 ans,6,426753,1.400
2025,Île-de-France,F,25-29 ans,34,451160,7.500
2025,Île-de-France,F,30-34 ans,33,454546,7.300
2025,Île-de-France,F,35-39 ans,35,456217,7.700
2025,Île-de-France,F,40-44 ans,17,440577,3.900
2025,Île-de-France,F,45-49 ans,10,406519,2.500
2025,Île-de-France,F,50-54 ans,6,407009,1.500
2025,Île-de-France,F,55-59 ans,1,383539,0.300
2025,Île-de-France,F,60 ans ou plus,,1512916,
2025,Île-de-France,M,20-24 ans,27,415907,6.500
2025,Île-de-France,M,25-29 ans,51,432042,11.800
2025,Île-de-France,M,30-34 ans,50,432616,11.600
2025,Île-de-France,M,35-39 ans,38,428984,8.900
2025,Île-de-France,M,40-44 ans,14,412044,3.400
2025,Île-de-France,M,45-49 ans,20,397746,5.000
2025,Île-de-France,M,50-54 ans,10,400926,2.500
2025,Île-de-France,M,55-59 ans,5,364275,1.400
2025,Île-de-France,M,60 ans ou plus,3,1202559,0.200
2025,Île-de-France,Non renseigne,25-29 ans,8,883202,0.900
2025,Île-de-France,Non renseigne,30-34 ans,7,887162,0.800
2025,Île-de-France,Non renseigne,35-39 ans,8,885201,0.900
2025,Île-de-France,Non renseigne,40-44 ans,1,852621,0.100
2025,Île-de-France,Non renseigne,45-49 ans,3,804265,0.400
2025,Île-de-France,Non renseigne,50-54 ans,4,807935,0.500
2025,Île-de-France,Total,20-24 ans,33,842660,3.900
2025,Île-de-France,Total,25-29 ans,93,883202,10.500
2025,Île-de-France,Total,30-34 ans,90,887162,10.100
2025,Île-de-France,Total,35-39 ans,81,885201,9.200
2025,Île-de-France,Total,40-44 ans,32,852621,3.800
2025,Île-de-France,Total,45-49 ans,33,804265,4.100
2025,Île-de-France,Total,50-54 ans,20,807935,2.500
2025,Île-de-France,Total,55-59 ans,6,747814,0.800
2025,Île-de-France,Total,60 ans ou plus,3,2715475,0.100
